,cpu_user,cpu_system,cpu_idle,cpu_io,mem_total,mem_used,mem_available,mem_used_percent,mem_cached_win,swap_total,swap_used,swap_free,swap_used_percent,disk_total,disk_used,disk_free,disk_used_percent,diskio_read,diskio_write,diskio_time,diskio_ms,bytes_recv_persec,bytes_sent_persec,packets_recv_persec,packets_sent_persec,err_in_received,err_out_outbound,drop_in_received,drop_out_outbound,load1,load5,load15,process_thread_win,process_total_win,process_running_win,system_label
226,75.776397515528,23.6024844720497,0,0,17097318400,14973952000,2123366400,87.5807050537235,2040631296,25769803776,253919232,25515884544,1,498730561536,497838039040,892522496,99.8210411462953,48645351936,849365412352,0,0.0017406440382941,41473.4565921908,1694.57481433028,29.8642763359319,16.826513905693,0,0,0,0,25.9671796028617,26.4302883366609,22.3191737569025,2857,199,193,kritik uyarı
227,74.5736434108527,24.6511627906977,0,0,17097318400,14997893120,2099425280,87.7207335625217,2017234944,25769803776,253919232,25515884544,1,498730561536,497838202880,892358656,99.821073997701,48698170368,851796318720,0,0.0017029972752043,49617.1652679843,1929.99864900095,38.0999733300187,23.5999834800116,0,0,0,0,25.8314856497733,26.3839442932275,22.3488572298276,2850,199,192,kritik uyarı
228,75.4658385093168,23.9130434782609,0,0,17097318400,14976622592,2120695808,87.5963250002995,2036461568,25769803776,253919232,25515884544,1,498730561536,497838297088,892264448,99.8210928872592,48752517632,854422555136,0,0.0038268356852427,41708.1562439992,1871.76213425202,30.7993769286047,20.1995913622667,0,0,0,0,25.3232381670844,26.2567500502043,22.3505426452411,2826,197,191,kritik uyarı
229,64.1104294478528,34.0490797546012,0,0,17097318400,15025303552,2072014848,87.8810536276847,1988042752,25769803776,253460480,25516343296,1,498730561536,497838374912,892186624,99.8211084916769,48861705728,856450935296,0,0.0012267788293024,126335.396564934,5383.21290607044,104.004113362684,36.2014317666264,0,0,0,0,25.7469558178162,26.3144469670707,22.41302833628,2866,200,193,kritik uyarı
230,69.4099378881988,29.9689440993789,0,0,17097318400,15008403456,2088914944,87.7822071559479,1997963264,25769803776,251203584,25518600192,1,498730561536,497824432128,906129408,99.8183128370539,48923964416,858875927040,0,0.0007572889057175,155772.998113623,13124.7958438427,132.003981240074,83.8025274842289,0,0,0,0,29.3999194748651,27.0879466365039,22.7175160075983,2885,203,196,kritik uyarı
231,74.8447204968944,24.5341614906832,0,0,17097318400,15021854720,2075463680,87.8608818561863,1991585792,25769803776,251203584,25518600192,1,498730561536,497824444416,906117120,99.8183153009093,48979223552,861468498432,0,0.0031030202730657,40853.8789695611,4986.46317145058,33.8990698095244,22.8993716412422,0,0,0,0,30.0261603170774,27.2980221532573,22.8366429115168,2887,203,195,kritik uyarı
232,72.360248447205,27.0186335403727,0,0,17097318400,15018004480,2079313920,87.8383623013069,2007121920,25769803776,251203584,25518600192,1,498730561536,497824129024,906432512,99.8182520619534,48992643584,864087923200,0,0.0005059448520111,0,73.6535704314756,0,0.995318519344264,0,0,0,0,32.615928278132,27.9301331975,23.0984053815427,2894,202,195,kritik uyarı
233,66.6153846153846,31.8461538461538,0,0,17097318400,14997127168,2100191232,87.7162536085191,2016403456,25769803776,251203584,25518600192,1,498730561536,497824112640,906448896,99.8182487768128,49044893184,866583296512,0,0.0040880503144654,49198.221144234,1996.98891532511,37.0823235824046,25.6124156875467,0,0,0,0,32.3550679649087,28.0302290166093,23.1856535394656,2883,200,195,kritik uyarı
234,71.4728682170543,27.7519379844961,0,0,17097318400,15018954752,2078363648,87.8439203191069,1984737280,25769803776,251203584,25518600192,1,498730561536,497823981568,906579968,99.8182224956883,49104923648,869082057216,0,0.0016844469399213,38327.2252288247,1887.04827838312,28.1932510995518,18.29562039439,0,0,0,0,31.9935219931706,28.0948057906022,23.2609494150709,2890,199,192,kritik uyarı
235,72.1362229102167,26.9349845201238,0,0,17097318400,15025528832,2071789568,87.8823712612149,1989148672,25769803776,251203584,25518600192,1,498730561536,497827405824,903155712,99.8189090900669,49198974464,871658793472,0,0.002986263189329,471948.128565768,25395.4721950357,406.493993606142,141.932819125766,0,0,0,0,36.9261911960593,29.246510376866,23.700879172535,2943,204,197,kritik uyarı
